   0.0000000000000000e+00	   8.5781394324046523e-01	   8.5781394324046523e-01	   7.2111025509278956e+00	
   1.0000000000000000e-03	   8.5781394324046523e-01	   8.5781394324046523e-01	   7.0792330287400125e+00	
   2.0000000000000000e-03	   8.5781394324046523e-01	   8.5554388272704529e-01	   6.9485692563496988e+00	
   3.0000000000000001e-03	   8.5781167317995177e-01	   8.5106895646251335e-01	   6.8191078567329475e+00	
   4.0000000000000001e-03	   8.5780492819317389e-01	   8.4445330662447349e-01	   6.6908454137805506e+00	
   5.0000000000000001e-03	   8.5779156755655783e-01	   8.3576003464531623e-01	   6.5637784719029915e+00	
   6.0000000000000001e-03	   8.5776951364796272e-01	   8.2505121294380102e-01	   6.4379035356684753e+00	
   7.0000000000000001e-03	   8.5773675091766610e-01	   8.1238789654994559e-01	   6.3132170694733576e+00	
   8.0000000000000002e-03	   8.5769132487097555e-01	   7.9783013462441021e-01	   6.1897154972442738e+00	
   9.0000000000000011e-03	   8.5763134106235950e-01	   7.8143698187354582e-01	   6.0673952021712667e+00	
   1.0000000000000000e-02	   8.5755496410099252e-01	   7.6326650986125277e-01	   5.9462525264712163e+00	
   1.0999999999999999e-02	   8.5746041666761330e-01	   7.4337581821877330e-01	   5.8262837711808952e+00	
   1.2000000000000000e-02	   8.5734597854259165e-01	   7.2182104575352324e-01	   5.7074851959789719e+00	
   1.3000000000000001e-02	   8.5720998564510476e-01	   6.9865738145804479e-01	   5.5898530190362976e+00	
   1.4000000000000000e-02	   8.5705082908332231e-01	   6.7393907542014442e-01	   5.4733834168938351e+00	
   1.4999999999999999e-02	   8.5686695421550196e-01	   6.4771944963525852e-01	   5.3580725243675627e+00	
   1.6000000000000000e-02	   8.5665685972189676e-01	   6.2005090872207247e-01	   5.2439164344797335e+00	
   1.7000000000000001e-02	   8.5641909668737837e-01	   5.9098495054239608e-01	   5.1309111984158537e+00	
   1.8000000000000002e-02	   8.5615226769468034e-01	   5.6057217672628490e-01	   5.0190528255067637e+00	
   1.9000000000000000e-02	   8.5585502592816609e-01	   5.2886230310337434e-01	   4.9083372832352152e+00	
   2.0000000000000000e-02	   8.5552607428802907e-01	   4.9590417004137805e-01	   4.7987604972663291e+00	
   2.1000000000000001e-02	   8.5516416451482991e-01	   4.6174575269268425e-01	   4.6903183515013573e+00	
   2.1999999999999999e-02	   8.5476809632428219e-01	   4.2643417114996757e-01	   4.5830066881541613e+00	
   2.3000000000000000e-02	   8.5433671655219168e-01	   3.9001570051171491e-01	   4.4768213078498036e+00	
   2.4000000000000000e-02	   8.5386891830946288e-01	   3.5253578085855075e-01	   4.3717579697447366e+00	
   2.5000000000000001e-02	   8.5336364014708099e-01	   3.1403902714122889e-01	   4.2678123916679631e+00	
   2.6000000000000002e-02	   8.5281986523098174e-01	   2.7456923898114316e-01	   4.1649802502826816e+00	
   2.7000000000000000e-02	   8.5223662052672244e-01	   2.3416941038419481e-01	   4.0632571812678204e+00	
   2.8000000000000001e-02	   8.5161297599386621e-01	   1.9288173936883812e-01	   3.9626387795189530e+00	
   2.9000000000000001e-02	   8.5094804378999456e-01	   1.5074763750911269e-01	   3.8631205993680524e+00	
   2.9999999999999999e-02	   8.5024097748426319e-01	   1.0780773939345467e-01	   3.7646981548215814e+00	
   3.1000000000000000e-02	   8.4949097128041617e-01	   6.4101912000067984e-02	   3.6673669198163745e+00	
   3.2000000000000001e-02	   8.4869725924917583e-01	   1.9669263989620100e-02	   3.5711223284928457e+00	
   3.3000000000000002e-02	   8.4785911456992491e-01	  -2.5451845083984459e-02	   3.4759597754849834e+00	
   3.4000000000000002e-02	   8.4697584878160048e-01	  -7.1223795644013710e-02	   3.3818746162266833e+00	
   3.5000000000000003e-02	   8.4604681104271595e-01	  -1.1760969904177365e-01	   3.2888621672738947e+00	
   3.6000000000000004e-02	   8.4507138740043375e-01	  -1.6457338858721604e-01	   3.1969177066421457e+00	
   3.6999999999999998e-02	   8.4404900006860606e-01	  -2.1207941065858615e-01	   3.1060364741589370e+00	
   3.7999999999999999e-02	   8.4297910671470699e-01	  -2.6009301589041911e-01	   3.0162136718305823e+00	
   3.9000000000000000e-02	   8.4186119975557616e-01	  -3.0858015043920939e-01	   2.9274444642230124e+00	
   4.0000000000000001e-02	   8.4069480566189647e-01	  -3.5750744732608175e-01	   2.8397239788561133e+00	
   4.1000000000000002e-02	   8.3947948427132990e-01	  -4.0684221785581243e-01	   2.7530473066111472e+00	
   4.2000000000000003e-02	   8.3821482811023362e-01	  -4.5655244311155152e-01	   2.6674095021508264e+00	
   4.3000000000000003e-02	   8.3690046172388166e-01	  -5.0660676552461426e-01	   2.5828055843516218e+00	
   4.3999999999999997e-02	   8.3553604101511658e-01	  -5.5697448051871556e-01	   2.4992305367478700e+00	
   4.4999999999999998e-02	   8.3412125259135739e-01	  -6.0762552822803517e-01	   2.4166793079872826e+00	
   4.5999999999999999e-02	   8.3265581311988890e-01	  -6.5853048528850811e-01	   2.3351468122974408e+00	
   4.7000000000000000e-02	   8.3113946869135991e-01	  -7.0966055670174644e-01	   2.2546279299628771e+00	
   4.8000000000000001e-02	   8.2957199419141769e-01	  -7.6098756777100651e-01	   2.1751175078123546e+00	
   4.9000000000000002e-02	   8.2795319268040624e-01	  -8.1248395610862656e-01	   2.0966103597159576e+00	
   5.0000000000000003e-02	   8.2628289478105710e-01	  -8.6412276371436825e-01	   2.0191012670915964e+00	
   5.1000000000000004e-02	   8.2456095807410235e-01	  -9.1587762912410220e-01	   1.9425849794205896e+00	
   5.2000000000000005e-02	   8.2278726650173772e-01	  -9.6772277962828945e-01	   1.8670562147718996e+00	
   5.2999999999999999e-02	   8.2096172977886894e-01	  -1.0196330235597175e+00	   1.7925096603347286e+00	
   5.3999999999999999e-02	   8.1908428281206880e-01	  -1.0715837426499573e+00	   1.7189399729590455e+00	
   5.5000000000000000e-02	   8.1715488512617840e-01	  -1.1235508844540170e+00	   1.6463417797037554e+00	
   5.6000000000000001e-02	   8.1517352029848389e-01	  -1.1755109548426736e+00	   1.5747096783921330e+00	
   5.7000000000000002e-02	   8.1314019540040072e-01	  -1.2274410105619749e+00	   1.5040382381741968e+00	
   5.8000000000000003e-02	   8.1105494044659832e-01	  -1.2793186518594071e+00	   1.4343220000956780e+00	
   5.9000000000000004e-02	   8.0891780785149847e-01	  -1.3311220151762362e+00	   1.3655554776732735e+00	
   5.9999999999999998e-02	   8.0672887189308173e-01	  -1.3828297659055309e+00	   1.2977331574758568e+00	
   6.0999999999999999e-02	   8.0448822818393573e-01	  -1.4344210912153883e+00	   1.2308494997113266e+00	
   6.2000000000000000e-02	   8.0219599314947987e-01	  -1.4858756929368890e+00	   1.1648989388187871e+00	
   6.3000000000000000e-02	   7.9985230351330250e-01	  -1.5371737805163110e+00	   1.0998758840657583e+00	
   6.4000000000000001e-02	   7.9745731578954571e-01	  -1.5882960640311412e+00	   1.0357747201501217e+00	
   6.5000000000000002e-02	   7.9501120578227413e-01	  -1.6392237472694318e+00	   9.7258980780648407e-01	
   6.6000000000000003e-02	   7.9251416809176423e-01	  -1.6899385208720477e+00	   9.1031548441672028e-01	
   6.7000000000000004e-02	   7.8996641562765180e-01	  -1.7404225555373662e+00	   8.4894606462435229e-01	
   6.8000000000000005e-02	   7.8736817912887391e-01	  -1.7906584952879869e+00	   7.8847584095253609e-01	
   6.9000000000000006e-02	   7.8471970669034552e-01	  -1.8406294507990213e+00	   7.2889908442536866e-01	
   7.0000000000000007e-02	   7.8202126329630595e-01	  -1.8903189927875379e+00	   6.7021004519222460e-01	
   7.1000000000000008e-02	   7.7927313036027801e-01	  -1.9397111454627372e+00	   6.1240295315491089e-01	
   7.2000000000000008e-02	   7.7647560527157478e-01	  -1.9887903800364410e+00	   5.5547201859733075e-01	
   7.2999999999999995e-02	   7.7362900094829790e-01	  -2.0375416082934894e+00	   4.9941143281744038e-01	
   7.3999999999999996e-02	   7.7073364539676392e-01	  -2.0859501762216306e+00	   4.4421536876123424e-01	
   7.4999999999999997e-02	   7.6778988127730186e-01	  -2.1340018577005138e+00	   3.8987798165852272e-01	
   7.5999999999999998e-02	   7.6479806547636087e-01	  -2.1816828482493724e+00	   3.3639340966026499e-01	
   7.6999999999999999e-02	   7.6175856868487102e-01	  -2.2289797588330229e+00	   2.8375577447722655e-01	
   7.8000000000000000e-02	   7.5867177498279748e-01	  -2.2758796097257763e+00	   2.3195918201972088e-01	
   7.9000000000000001e-02	   7.5553808142983125e-01	  -2.3223698244328865e+00	   1.8099772303823691e-01	
   8.0000000000000002e-02	   7.5235789766215788e-01	  -2.3684382236691564e+00	   1.3086547376469815e-01	
   8.1000000000000003e-02	   7.4913164549524824e-01	  -2.4140730193943218e+00	   8.1556496554177738e-02	
   8.2000000000000003e-02	   7.4585975853261344e-01	  -2.4592628089048416e+00	   3.3064840526832562e-02	
   8.3000000000000004e-02	   7.4254268178046823e-01	  -2.5039965689817327e+00	  -1.4615457790135178e-02	
   8.4000000000000005e-02	   7.3918087126824594e-01	  -2.5482636500940794e+00	  -6.1490373820707767e-02	
   8.5000000000000006e-02	   7.3577479367491150e-01	  -2.5920537706578592e+00	  -1.0756589429863395e-01	
   8.6000000000000007e-02	   7.3232492596101317e-01	  -2.6353570113497282e+00	  -1.5284801662660596e-01	
   8.7000000000000008e-02	   7.2883175500642294e-01	  -2.6781638094754108e+00	  -1.9734274823616449e-01	
   8.7999999999999995e-02	   7.2529577725370697e-01	  -2.7204649533923488e+00	  -2.4105610594856630e-01	
