   0.0000000000000000e+00	   8.6223205090178823e-01	   8.6223205090178823e-01	   7.2111025509278956e+00	
   1.0000000000000000e-03	   8.6179540659756304e-01	   8.6179540659756304e-01	   7.0792330287400125e+00	
   2.0000000000000000e-03	   8.6135832564903370e-01	   8.5907657335579946e-01	   6.9485692563496988e+00	
   3.0000000000000001e-03	   8.6091852586726247e-01	   8.5414224315076359e-01	   6.8191078567329475e+00	
   4.0000000000000001e-03	   8.6047379175528638e-01	   8.4705801774405065e-01	   6.6908454137805506e+00	
   5.0000000000000001e-03	   8.6002197341790343e-01	   8.3788842109158290e-01	   6.5637784719029915e+00	
   6.0000000000000001e-03	   8.5956098548386806e-01	   8.2669691163659154e-01	   6.4379035356684753e+00	
   7.0000000000000001e-03	   8.5908880604037774e-01	   8.1354589448985215e-01	   6.3132170694733576e+00	
   8.0000000000000002e-03	   8.5860347557974059e-01	   7.9849673349841721e-01	   6.1897154972442738e+00	
   9.0000000000000011e-03	   8.5810309595811207e-01	   7.8160976320406961e-01	   6.0673952021712667e+00	
   1.0000000000000000e-02	   8.5758582936618921e-01	   7.6294430069269670e-01	   5.9462525264712163e+00	
   1.0999999999999999e-02	   8.5704989731175496e-01	   7.4255865733576287e-01	   5.8262837711808952e+00	
   1.2000000000000000e-02	   8.5649357961396377e-01	   7.2051015042503730e-01	   5.7074851959789719e+00	
   1.3000000000000001e-02	   8.5591521340926180e-01	   6.9685511470171135e-01	   5.5898530190362976e+00	
   1.4000000000000000e-02	   8.5531319216883661e-01	   6.7164891378102132e-01	   5.4733834168938351e+00	
   1.4999999999999999e-02	   8.5468596472749070e-01	   6.4494595147346923e-01	   5.3580725243675627e+00	
   1.6000000000000000e-02	   8.5403203432383723e-01	   6.1679968300371790e-01	   5.2439164344797335e+00	
   1.7000000000000001e-02	   8.5334995765171395e-01	   5.8726262612821356e-01	   5.1309111984158537e+00	
   1.8000000000000002e-02	   8.5263834392271520e-01	   5.5638637215257269e-01	   5.0190528255067637e+00	
   1.9000000000000000e-02	   8.5189585393974088e-01	   5.2422159684975056e-01	   4.9083372832352152e+00	
   2.0000000000000000e-02	   8.5112119918146367e-01	   4.9081807127999000e-01	   4.7987604972663291e+00	
   2.1000000000000001e-02	   8.5031314089761667e-01	   4.5622467251353105e-01	   4.6903183515013573e+00	
   2.1999999999999999e-02	   8.4947048921500323e-01	   4.2048939425704668e-01	   4.5830066881541613e+00	
   2.3000000000000000e-02	   8.4859210225413328e-01	   3.8365935738474921e-01	   4.4768213078498036e+00	
   2.4000000000000000e-02	   8.4767688525639118e-01	   3.4578082037509872e-01	   4.3717579697447366e+00	
   2.5000000000000001e-02	   8.4672378972163931e-01	   3.0689918965402552e-01	   4.2678123916679631e+00	
   2.6000000000000002e-02	   8.4573181255616636e-01	   2.6705902984556529e-01	   4.1649802502826816e+00	
   2.7000000000000000e-02	   8.4469999523088501e-01	   2.2630407393078700e-01	   4.0632571812678204e+00	
   2.8000000000000001e-02	   8.4362742294968884e-01	   1.8467723331588137e-01	   3.9626387795189530e+00	
   2.9000000000000001e-02	   8.4251322382787774e-01	   1.4222060781025980e-01	   3.8631205993680524e+00	
   2.9999999999999999e-02	   8.4135656808056103e-01	   9.8975495515501000e-02	   3.7646981548215814e+00	
   3.1000000000000000e-02	   8.4015666722094962e-01	   5.4982402625967208e-02	   3.6673669198163745e+00	
   3.2000000000000001e-02	   8.3891277326844860e-01	   1.0281053141898089e-02	   3.5711223284928457e+00	
   3.3000000000000002e-02	   8.3762417796646360e-01	  -3.5089601504223245e-02	   3.4759597754849834e+00	
