   0.0000000000000000e+00	   1.5447422048629438e+00	   1.5447422048629438e+00	   1.3090454537562891e+01	
   1.0000000000000000e-03	   1.5447422048629438e+00	   1.5447422048629438e+00	   1.2850174995131438e+01	
   2.0000000000000000e-03	   1.5447422048629438e+00	   1.5406213199166303e+00	   1.2612100657200155e+01	
   3.0000000000000001e-03	   1.5447380839779974e+00	   1.5324981808489897e+00	   1.2376225314208533e+01	
   4.0000000000000001e-03	   1.5447258399539836e+00	   1.5204894996132350e+00	   1.2142542684766457e+01	
   5.0000000000000001e-03	   1.5447015872487337e+00	   1.5047100908917510e+00	   1.1911046414928062e+01	
   6.0000000000000001e-03	   1.5446615551347627e+00	   1.4852728935003199e+00	   1.1681730077526826e+01	
   7.0000000000000001e-03	   1.5446020858234000e+00	   1.4622889915978456e+00	   1.1454587171570466e+01	
   8.0000000000000002e-03	   1.5445196326101349e+00	   1.4358676357037450e+00	   1.1229611121694454e+01	
   9.0000000000000011e-03	   1.5444107580409756e+00	   1.4061162635251379e+00	   1.1006795277672715e+01	
   1.0000000000000000e-02	   1.5442721320996380e+00	   1.3731405205959264e+00	   1.0786132913984376e+01	
   1.0999999999999999e-02	   1.5441005304153708e+00	   1.3370442807298129e+00	   1.0567617229435138e+01	
   1.2000000000000000e-02	   1.5438928324912378e+00	   1.2979296662892712e+00	   1.0351241346832184e+01	
   1.3000000000000001e-02	   1.5436460199526640e+00	   1.2558970682724464e+00	   1.0136998312711260e+01	
   1.4000000000000000e-02	   1.5433571748160735e+00	   1.2110451662199178e+00	   9.9248810971148380e+00	
   1.4999999999999999e-02	   1.5430234777774305e+00	   1.1634709479432335e+00	   9.7148825934200360e+00	
   1.6000000000000000e-02	   1.5426422065205108e+00	   1.1132697290770750e+00	   9.5069956182152442e+00	
   1.7000000000000001e-02	   1.5422107340447249e+00	   1.0605351724568945e+00	   9.3012129112241944e+00	
   1.8000000000000002e-02	   1.5417265270123188e+00	   1.0053593073238112e+00	   9.0975271352763780e+00	
   1.9000000000000000e-02	   1.5411871441147798e+00	   9.4783254835854225e-01	   8.8959308763226765e+00	
   2.0000000000000000e-02	   1.5405902344582754e+00	   8.8804371454609543e-01	   8.6964166434950805e+00	
   2.1000000000000001e-02	   1.5399335359679585e+00	   8.2608004787292477e-01	   8.4989768692093843e+00	
   2.1999999999999999e-02	   1.5392148738109686e+00	   7.6202723185822085e-01	   8.3036039093098104e+00	
   2.3000000000000000e-02	   1.5384321588379637e+00	   6.9596940992097378e-01	   8.1102900432544729e+00	
   2.4000000000000000e-02	   1.5375833860430219e+00	   6.2798920358441901e-01	   7.9190274743406093e+00	
   2.5000000000000001e-02	   1.5366666330417433e+00	   5.5816773051944613e-01	   7.7298083299685851e+00	
   2.6000000000000002e-02	   1.5356800585673998e+00	   4.8658462242852263e-01	   7.5426246619436208e+00	
   2.7000000000000000e-02	   1.5346219009849653e+00	   4.1331804277165718e-01	   7.3574684468142300e+00	
   2.8000000000000001e-02	   1.5334904768228741e+00	   3.3844470433589846e-01	   7.1743315862464021e+00	
   2.9000000000000001e-02	   1.5322841793223470e+00	   2.6203988664984101e-01	   6.9932059074325128e+00	
   2.9999999999999999e-02	   1.5310014770041340e+00	   1.8417745324457990e-01	   6.8140831635340469e+00	
   3.1000000000000000e-02	   1.5296409122525156e+00	   1.0492986876253507e-01	   6.6369550341571300e+00	
   3.2000000000000001e-02	   1.5282010999164151e+00	   2.4368215915537839e-02	   6.4618131258599831e+00	
   3.3000000000000002e-02	   1.5266807259274677e+00	  -5.7437787706451804e-02	   6.2886489726913499e+00	
   3.4000000000000002e-02	   1.5250785459348983e+00	  -1.4041977297465058e-01	   6.1174540367589714e+00	
   3.5000000000000003e-02	   1.5233933839570608e+00	  -2.2451070270745843e-01	   5.9482197088272812e+00	
   3.6000000000000004e-02	   1.5216241310494905e+00	  -3.0964485530186803e-01	   5.7809373089433604e+00	
   3.6999999999999998e-02	   1.5197697439893256e+00	  -3.9575780850899811e-01	   5.6155980870903521e+00	
   3.7999999999999999e-02	   1.5178292439759535e+00	  -4.8278642335249833e-01	   5.4521932238674147e+00	
   3.9000000000000000e-02	   1.5158017153477381e+00	  -5.7066882818858877e-01	   5.2907138311954576e+00	
   4.0000000000000001e-02	   1.5136863043146866e+00	  -6.5934440290652319e-01	   5.1311509530477535e+00	
   4.1000000000000002e-02	   1.5114822177069172e+00	  -7.4875376326828258e-01	   4.9734955662046358e+00	
   4.2000000000000003e-02	   1.5091887217387860e+00	  -8.3883874538632686e-01	   4.8177385810315423e+00	
   4.3000000000000003e-02	   1.5068051407885368e+00	  -9.2954239033824715e-01	   4.6638708422794899e+00	
   4.3999999999999997e-02	   1.5043308561933355e+00	  -1.0208089289171922e+00	   4.5118831299073330e+00	
   4.4999999999999998e-02	   1.5017653050595554e+00	  -1.1125837665169436e+00	   4.3617661599249633e+00	
   4.5999999999999999e-02	   1.4991079790881754e+00	  -1.2048134681505474e+00	   4.2135105852567136e+00	
   4.7000000000000000e-02	   1.4963584234151619e+00	  -1.2974457436014211e+00	   4.0671069966242532e+00	
   4.8000000000000001e-02	   1.4935162354666975e+00	  -1.3904294327058717e+00	   3.9225459234482019e+00	
   4.9000000000000002e-02	   1.4905810638291288e+00	  -1.4837144907659781e+00	   3.7798178347677984e+00	
   5.0000000000000003e-02	   1.4875526071334999e+00	  -1.5772519740918076e+00	   3.6389131401778689e+00	
   5.1000000000000004e-02	   1.4844306129545450e+00	  -1.6709940256719560e+00	   3.4998221907824512e+00	
   5.2000000000000005e-02	   1.4812148767240103e+00	  -1.7648938609714078e+00	   3.3625352801643515e+00	
   5.2999999999999999e-02	   1.4779052406581759e+00	  -1.8589057538557370e+00	   3.2270426453699850e+00	
   5.3999999999999999e-02	   1.4745015926994571e+00	  -1.9529850226406791e+00	   3.0933344679088517e+00	
   5.5000000000000000e-02	   1.4710038654719535e+00	  -2.0470880162661205e+00	   2.9614008747669827e+00	
   5.6000000000000001e-02	   1.4674120352508244e+00	  -2.1411721005935656e+00	   2.8312319394337147e+00	
   5.7000000000000002e-02	   1.4637261209453680e+00	  -2.2351956448261556e+00	   2.7028176829412116e+00	
   5.8000000000000003e-02	   1.4599461830956788e+00	  -2.3291180080503291e+00	   2.5761480749160546e+00	
   5.9000000000000004e-02	   1.4560723228827657e+00	  -2.4228995258982207e+00	   2.4512130346423531e+00	
   5.9999999999999998e-02	   1.4521046811520044e+00	  -2.5165014973299167e+00	   2.3280024321357446e+00	
   6.0999999999999999e-02	   1.4480434374498117e+00	  -2.6098861715346899e+00	   2.2065060892277444e+00	
   6.2000000000000000e-02	   1.4438888090734139e+00	  -2.7030167349503538e+00	   2.0867137806598164e+00	
   6.3000000000000000e-02	   1.4396410501336006e+00	  -2.7958572983998833e+00	   1.9686152351866575e+00	
   6.4000000000000001e-02	   1.4353004506303377e+00	  -2.8883728843444727e+00	   1.8522001366881069e+00	
   6.5000000000000002e-02	   1.4308673355411303e+00	  -2.9805294142521896e+00	   1.7374581252891561e+00	
   6.6000000000000003e-02	   1.4263420639220152e+00	  -3.0722936960814220e+00	   1.6243787984875304e+00	
   6.7000000000000004e-02	   1.4217250280210709e+00	  -3.1636334118783074e+00	   1.5129517122883085e+00	
   6.8000000000000005e-02	   1.4170166524043297e+00	  -3.2545171054873467e+00	   1.4031663823450744e+00	
   6.9000000000000006e-02	   1.4122173930939794e+00	  -3.3449141703744241e+00	   1.2950122851070986e+00	
   7.0000000000000007e-02	   1.4073277367187420e+00	  -3.4347948375614532e+00	   1.1884788589720614e+00	
   7.1000000000000008e-02	   1.4023481996763176e+00	  -3.5241301636718871e+00	   1.0835555054438206e+00	
   7.2000000000000008e-02	   1.3972793273077828e+00	  -3.6128920190863365e+00	   9.8023159029476670e-01	
   7.2999999999999995e-02	   1.3921216930838334e+00	  -3.7010530762075451e+00	   8.7849644473228139e-01	
   7.3999999999999996e-02	   1.3868758978027631e+00	  -3.7885867978339904e+00	   7.7833936656887204e-01	
   7.4999999999999997e-02	   1.3815425688000660e+00	  -3.8754674256413768e+00	   6.7974962139548190e-01	
   7.5999999999999998e-02	   1.3761223591695617e+00	  -3.9616699687713020e+00	   5.8271644375762577e-01	
   7.6999999999999999e-02	   1.3706159469959276e+00	  -4.0471701925263819e+00	   4.8722903833381892e-01	
   7.8000000000000000e-02	   1.3650240345985383e+00	  -4.1319446071711337e+00	   3.9327658111594932e-01	
   7.9000000000000001e-02	   1.3593473477865041e+00	  -4.2159704568379146e+00	   3.0084822059116778e-01	
   8.0000000000000002e-02	   1.3535866351248034e+00	  -4.2992257085372323e+00	   2.0993307892487323e-01	
   8.1000000000000003e-02	   1.3477426672114030e+00	  -4.3816890412717422e+00	   1.2052025314440851e-01	
   8.2000000000000003e-02	   1.3418162359652683e+00	  -4.4633398352532563e+00	   3.2598816323090141e-02	
   8.3000000000000004e-02	   1.3358081539251523e+00	  -4.5441581612220974e+00	  -5.3842181235821407e-02	
   8.4000000000000005e-02	   1.3297192535590672e+00	  -4.6241247698681400e+00	  -1.3881371081558846e-01	
   8.5000000000000006e-02	   1.3235503865843361e+00	  -4.7032210813528730e+00	  -2.2232676410322494e-01	
   8.6000000000000007e-02	   1.3173024232981203e+00	  -4.7814291749318505e+00	  -3.0439235200789660e-01	
   8.7000000000000008e-02	   1.3109762519183255e+00	  -4.8587317786768782e+00	  -3.8502150348078512e-01	
   8.7999999999999995e-02	   1.3045727779347858e+00	  -4.9351122592973029e+00	  -4.6422526433680567e-01	
   8.8999999999999996e-02	   1.2980929234706253e+00	  -5.0105546120597735e+00	  -5.4201469607847486e-01	
   8.9999999999999997e-02	   1.2915376266537026e+00	  -5.0850434508058520e+00	  -6.1840087472224781e-01	
   9.0999999999999998e-02	   1.2849078409980339e+00	  -5.1585639980668558e+00	  -6.9339488962770091e-01	
   9.1999999999999998e-02	   1.2782045347951041e+00	  -5.2311020752753112e+00	  -7.6700784232978059e-01	
   9.2999999999999999e-02	   1.2714286905149659e+00	  -5.3026440930724164e+00	  -8.3925084537448846e-01	
   9.4000000000000000e-02	   1.2645813042170304e+00	  -5.3731770417109104e+00	  -9.1013502115828571e-01	
   9.5000000000000001e-02	   1.2576633849704566e+00	  -5.4426884815527456e+00	  -9.7967150077146270e-01	
   9.6000000000000002e-02	   1.2506759542840409e+00	  -5.5111665336609743e+00	  -1.0478714228458315e+00	
   9.7000000000000003e-02	   1.2436200455455171e+00	  -5.5785998704852560e+00	  -1.1147459324069260e+00	
   9.8000000000000004e-02	   1.2364967034701688e+00	  -5.6449777066404083e+00	  -1.1803061797310601e+00	
   9.9000000000000005e-02	   1.2293069835586654e+00	  -5.7102897897774101e+00	  -1.2445633192074399e+00	
   1.0000000000000001e-01	   1.2220519515640251e+00	  -5.7745263915462930e+00	  -1.3075285082056252e+00	
   1.0100000000000001e-01	   1.2147326829676159e+00	  -5.8376782986503439e+00	  -1.3692129059485789e+00	
   1.0200000000000001e-01	   1.2073502624641026e+00	  -5.8997368039910478e+00	  -1.4296276723915131e+00	
   1.0300000000000001e-01	   1.1999057834552487e+00	  -5.9606936979032126e+00	  -1.4887839671068326e+00	
   1.0400000000000001e-01	   1.1924003475524825e+00	  -6.0205412594797139e+00	  -1.5466929481753358e+00	
   1.0500000000000000e-01	   1.1848350640881398e+00	  -6.0792722479853012e+00	  -1.6033657710839280e+00	
   1.0600000000000000e-01	   1.1772110496352917e+00	  -6.1368798943589171e+00	  -1.6588135876300765e+00	
   1.0700000000000000e-01	   1.1695294275360697e+00	  -6.1933578928039754e+00	  -1.7130475448331932e+00	
   1.0800000000000000e-01	   1.1617913274384029e+00	  -6.2487003924660547e+00	  -1.7660787838531311e+00	
   1.0900000000000000e-01	   1.1539978848410737e+00	  -6.3029019891974629e+00	  -1.8179184389160734e+00	
   1.1000000000000000e-01	   1.1461502406470134e+00	  -6.3559577174081383e+00	  -1.8685776362478883e+00	
   1.1100000000000000e-01	   1.1382495407247424e+00	  -6.4078630420023410e+00	  -1.9180674930152617e+00	
   1.1200000000000000e-01	   1.1302969354778769e+00	  -6.4586138504006065e+00	  -1.9663991162746726e+00	
   1.1300000000000000e-01	   1.1222935794226134e+00	  -6.5082064446464365e+00	  -2.0135836019294775e+00	
